TYPE,SITE_ID,SITE_PID,SITE_TYPE,NAME_ENG,NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,REALM,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,GOVSUBTYPE,OWN_TYPE,OWNSUBTYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,PRNT_ISO3,ISO3,SUPP_INFO,CONS_OBJ,INLND_WTRS,OECM_ASMT
Polygon,19602,19602,PA,Bahía San Blas,Bahia San Blas,Refugio de Vida Silvestre,Wildlife Refuge,National,VI,Not Applicable,Terrestrial,0,27.4186274089727,1219.13,1220.51801049081,Not Applicable,0,Designated,2001,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,19603,19603,PA,Cabo dos Bahías,Cabo dos Bahías,Reserva Natural Turística,Tourist Nature Reserve,National,IV,Not Applicable,Terrestrial,0,0.077263383196489,1.6,1.94109082527844,Not Applicable,0,Designated,1973,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,19604,19604,PA,Bahía de Samborombón,Bahía de Samborombón,Reserva Natural Integral,Integral Nature Reserve,National,VI,Not Applicable,Terrestrial,0,23.2742116065511,4023.51,3871.70509745243,Not Applicable,0,Designated,1997,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,19605,19605,PA,Del Medio - Los Caballos,Del Medio - Los Caballos,Parque Natural Provincial,Provincial Nature Park,National,II,Not Applicable,Terrestrial,0,0,20.5,15.9997926480632,Not Applicable,0,Designated,1970,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,19606,19606,PA,La Reforma,La Reforma,Reserva Natural,Nature Reserve,National,VI,Not Applicable,Terrestrial,0,0,50,82.935882904933,Not Applicable,0,Designated,1974,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,19611,19611,PA,Sierra de San Javier,Sierra de San Javier,Parque Universitario,University Park,National,II,Not Applicable,Terrestrial,0,0,141.74,121.281620539286,Not Applicable,0,Designated,1973,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,19612,19612,PA,Punta Tombo,Punta Tombo,Reserva Natural Turística,Tourist Nature Reserve,National,IV,Not Applicable,Coastal,0,0.658376865541211,2.1,2.37023580847288,Not Reported,0,Designated,1972,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,19616,19616,PA,Parque Luro,Parque Luro,Reserva Flora y Fauna con Recursos Manejados,Flora and Fauna Reserve with Managed Resources,National,VI,Not Applicable,Terrestrial,0,0,76.08,96.7723937575204,Not Applicable,0,Designated,1967,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,19618,19618,PA,Cayastá,Cayastá,Parque Natural Provincial,Provincial Nature Park,National,II,Not Applicable,Terrestrial,0,0,3,3.70166233571762,Not Applicable,0,Designated,1970,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,19621,19621,PA,Volcán Tupungato,Volcán Tupungato,Parque Provincial,Provincial Park,National,II,Not Applicable,Terrestrial,0,0,1500,1857.34369626468,Not Applicable,0,Designated,1985,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,19633,19633,PA,Agua Dulce,Agua Dulce,Reserva de Caza,Hunting Reserve,National,VI,Not Applicable,Terrestrial,0,0,90.1402,79.2995841161265,Not Applicable,0,Designated,1970,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,19634,19634,PA,Laguna Hu,Laguna Hu,Reserva de Caza,Hunting Reserve,National,VI,Not Applicable,Terrestrial,0,0,18,14.3082937033794,Not Applicable,0,Designated,1970,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,20190,20190,PA,Punta León,Punta León,Reserva Natural Turística,Tourist Nature Reserve,National,Not Reported,Not Applicable,Coastal,0,1.92693688452697,1.5,3.4104563756841,Not Reported,0,Designated,1985,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,20194,20194,PA,Isla Martin Garcia,Isla Martin Garcia,Reserva Natural de Uso Múltiple,Multiple Use Nature Reserve,National,VI,Not Applicable,Terrestrial,0,0.081943440934271,1.9,1.93510349504142,Not Applicable,0,Designated,1969,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,20198,20198,PA,Laguna Aleusco,Laguna Aleusco,Reserva Natural Turística,Tourist Nature Reserve,National,VI,Not Applicable,Terrestrial,0,0,12,10.1584833483827,Not Applicable,0,Designated,1983,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,21212,21212,PA,Moconá,Moconá,Parque Provincial,Provincial Park,National,II,Not Applicable,Terrestrial,0,0,9.99,7.53123954655282,Not Applicable,0,Designated,1988,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,21213,21213,PA,Aguaray-mí,Aguaray-mí,Reserva Privada,Private Reserve,National,VI,Not Applicable,Terrestrial,0,0,47.69,32.6708601552415,Not Applicable,0,Designated,1988,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,21215,21215,PA,Ernesto Tornquist,Ernesto Tornquist,Parque Provincial,Provincial Park,National,II,Not Applicable,Terrestrial,0,0,61.13,70.2598665811888,Not Applicable,0,Designated,2001,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,21216,21216,PA,Cerro Aconcagua,Cerro Aconcagua,Parque Provincial,Provincial Park,National,II,Not Applicable,Terrestrial,0,0,660,657.156748526671,Not Applicable,0,Designated,1983,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,21217,21217,PA,Urugua-í,Urugua-í,Parque Provincial,Provincial Park,National,II,Not Applicable,Terrestrial,0,0,840,851.719459153136,Not Applicable,0,Designated,1988,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,21220,21220,PA,Laguna La Felipa,Laguna La Felipa,Reserva Natural de Fauna,Nature Fauna Reserve,National,VI,Not Applicable,Terrestrial,0,0,13.07,12.7609625366898,Not Applicable,0,Designated,1986,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,21223,21223,PA,Epulauquen,Epulauquen,Reserva Provincial Turístico Forestal,Tourist and Forest Provincial Reserve,National,VI,Not Applicable,Terrestrial,0,0,74.5,308.966706033217,Not Applicable,0,Designated,1973,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,21224,21224,PA,Los Palmares,Los Palmares,Reserva de Flora y Fauna,Flora and Fauna Reserve,National,VI,Not Applicable,Terrestrial,0,0,103.5,141.7794496182,Not Applicable,0,Designated,1979,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,21225,21225,PA,Acambuco,Acambuco,Reserva de Flora y Fauna,Flora and Fauna Reserve,National,VI,Not Applicable,Terrestrial,0,0,82.66,80.0378589510631,Not Applicable,0,Designated,2004,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,21226,21226,PA,Cabo Vírgenes,Cabo Vírgenes,Reserva Provincial,Provincial Reserve,National,IV,Not Applicable,Terrestrial,0,0.064556600225658,12.3,24.3429090859405,Not Applicable,0,Designated,1986,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,21227,21227,PA,Península San Julián,Península San Julián,Reserva Provincial,Provincial Reserve,National,VI,Not Applicable,Terrestrial,0,0.648414105247002,117.1,74.398124225153,Not Applicable,0,Designated,1986,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,21232,21232,PA,La Quebrada,La Quebrada,Reserva Hídrica Natural,Nature Water Reserve,National,VI,Not Applicable,Terrestrial,0,0,42,42.185582358519,Not Applicable,0,Designated,1987,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,21235,21235,PA,Ischigualasto,Ischigualasto,Parque Provincial,Provincial Park,National,II,Not Applicable,Terrestrial,0,0,629.16,665.397692370992,Not Applicable,0,Designated,1971,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,21238,21238,PA,Domuyo,Domuyo,Área Natural Protegida,Protected Nature Area,National,VI,Not Applicable,Terrestrial,0,0,928.35,930.535632324028,Not Applicable,0,Designated,1989,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,26617,26617,PA,Cerro Colorado,Cerro Colorado,Reserva Cultural Natural,Nature and Cultural Reserve,National,VI,Not Applicable,Terrestrial,0,0,30,28.1543587010462,Not Applicable,0,Designated,1957,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,30832,30832,PA,Araucaria,Araucaria,Parque Provincial,Provincial Park,National,II,Not Applicable,Terrestrial,0,0,0.92,0.917763963439724,Not Applicable,0,Designated,1991,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,30833,30833,PA,Cruce Caballero,Cruce Caballero,Parque Provincial,Provincial Park,National,II,Not Applicable,Terrestrial,0,0,5.22,5.36790623989723,Not Applicable,0,Designated,1989,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,30834,30834,PA,Esperanza,Esperanza,Parque Provincial,Provincial Park,National,II,Not Applicable,Terrestrial,0,0,6.86,6.70935248294207,Not Applicable,0,Designated,1989,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,30835,30835,PA,Salto Encantado Valle Ao. Cuña Piru,Salto Encantado Valle Ao. Cuña Piru,Parque Provincial,Provincial Park,National,II,Not Applicable,Terrestrial,0,0,7.06,9.1788683757201,Not Applicable,0,Designated,1991,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,30836,30836,PA,Teyú Cuare,Teyú Cuare,Parque Provincial,Provincial Park,National,II,Not Applicable,Terrestrial,0,0,0.78,0.786703977862218,Not Applicable,0,Designated,1989,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,30838,30838,PA,Amado Bonpland,Amado Bonpland,Parque Natural Municipal,Municipal Nature Park,National,II,Not Applicable,Terrestrial,0,0,0.02,0.047779071180613,Not Applicable,0,Designated,1989,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,30844,30844,PA,Complejo Islote Lobos,Complejo Islote Lobos,Reserva Natural Científica,Scientific Nature Reserve,National,VI,Not Applicable,Coastal,0,137.203274583068,186.84,186.807083570476,Not Reported,0,Designated,1977,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,32483,32483,PA,Chancay,Chancay,Refugio Privado de Vida Silvestre,Private Wildlife Refuge,National,VI,Not Applicable,Terrestrial,0,0,2.63,2.65667571465838,Not Applicable,0,Designated,1991,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,32484,32484,PA,Chachi,Chachi,Refugio Privado de Vida Silvestre,Private Wildlife Refuge,National,VI,Not Applicable,Terrestrial,0,0,0.18,0.177850975881167,Not Applicable,0,Designated,1990,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,32487,32487,PA,El Bagual,El Bagual,Reserva Privada,Private Reserve,National,Ia,Not Applicable,Terrestrial,0,0,38,32.2490744443691,Not Applicable,0,Designated,1985,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,32497,32497,PA,Itacuarahy,Itacuarahy,Refugio Privado,Private Refuge,National,VI,Not Applicable,Terrestrial,0,0,2.5,2.43630128129487,Not Applicable,0,Designated,1989,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,32509,32509,PA,Potrero de Yala,Potrero de Yala,Parque Provincial,Provincial Park,National,II,Not Applicable,Terrestrial,0,0,42.92,45.4648211187149,Not Applicable,0,Designated,1952,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,32511,32511,PA,Cañadón de Profundidad,Cañadón de Profundidad,Parque Provincial,Provincial Park,National,II,Not Applicable,Terrestrial,0,0,0.19,0.524446986107853,Not Applicable,0,Designated,1991,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,32513,32513,PA,Punta del Márquez,Punta del Marqués,Reserva Natural Turística y de Investigación Biológica,Tourist and Scientific Research Nature Reserve,National,IV,Not Applicable,Coastal,0,0.136804880920634,0.5,0.507977264739625,Not Reported,0,Designated,2002,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,32516,32516,PA,Rincón de Ajó,Rincón de Ajó,Reserva Natural Integral,Integral Nature Reserve,National,IV,Not Applicable,Terrestrial,0,0.746750752163915,15.737,14.9609127365829,Not Applicable,0,Designated,1997,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,32517,32517,PA,Alejandro Orloff  Saltitos,Alejandro Orloff  Saltitos,Reserva de Uso Múltiple,Multiple Use Reserve,National,VI,Not Applicable,Terrestrial,0,0,4.09,3.30502848600465,Not Applicable,0,Designated,1997,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
